"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"	"V9"
-0.537153433958049	0.0907777140098597	-0.852760929193423	1.41131522914854	-0.650671733821674	0.0401048454575881	-0.598704423016363	-1.05024796641274	0.310534317705406
1.62410984118849	0.194639697803178	0.454935962774638	2.00471933067253	0.062318421347863	-0.0751725037441193	-0.498983331023563	0.983616807103091	0.151110777009637
1.12869541999764	1.38632888382357	-0.66380315362176	-0.347386470931431	-0.0715165477557799	-1.37406367463745	-1.30001955203801	-0.375143491935605	-0.380631323902152
1.08365666389683	-0.14364760470393	0.862111591627307	-0.434961391254309	-0.190882390071628	1.00465442419222	0.0476246172631263	1.00127964629177	-0.61992820546121
0.907543097804437	-0.163671675408487	-0.663230537495678	0.386510281930843	0.624609806386628	-0.548320161452054	0.649322673296555	1.05286153078042	-0.552817087871885
0.0337277883153038	-1.49732391869097	-0.458010815692351	-0.197422567768921	0.0129541562826646	-0.531838779945271	-0.4517063729378	-0.0538749192064492	-2.24102866184891
0.252405250739043	-0.224653344193741	-0.178532688069627	0.262432998269766	0.308074646052665	0.295779207066199	2.52376968445898	1.27459610995943	-0.857417307067118
-1.72028516956253	-0.360497799093063	0.199511774324533	-0.138121397391239	-0.0726956821398994	0.24037588169508	-0.00809611356009363	0.863609442021602	-5.20418656209227
4.83072194579512	-0.0222965720106623	-0.515308283000285	-0.115054221994593	-0.742549223611209	-0.00869940608429248	0.239684728786668	5.49269517660847	1.35633108567927
1.21189893878128	0.381409169483075	0.492875848089391	0.391338893309274	-0.493798025301622	-0.246025832818198	-2.22524069512719	1.87831203736487	-1.78175063111484
-0.851016479512595	1.29603277369964	-0.33381529697408	-0.162609987280641	0.018846999247179	1.03454431201541	-0.13309545554724	-0.100557182114017	-0.0484361152857453
