"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"	"V9"	"V10"	"V11"
0.774158051752273	-4.61381826719209	-5.59419287133304	-5.94860330834289	-6.83888160988166	-7.17971294738216	-8.53823452916575	-8.79888036528041	-9.038484462035	-9.2700949881377	-9.958559490283
0.0293250826772335	0.330143755228257	0.0602168914691171	-0.323384983795095	0.0295482890013541	0.0342596995574269	-0.0693568945957591	-0.00994846386478228	-0.161924061640973	0.0367971359247526	0.0443235500384722
0.623860390117367	0.537277912811769	0.242108762322518	-0.196316793800555	-0.232313162286818	-0.313011727043681	-0.147531865093818	-0.176715026356025	-0.197271974551092	-0.110323160061331	-0.029763356058327
-0.693811473494848	-0.0494616367349538	0.211822165623553	0.13515831203623	0.240314622158651	0.188816276042851	-0.0307964379168495	-0.0038529615019324	-0.0642634781668279	-0.0451157065730793	0.111190318527205
-0.330188824669836	-0.582661213634109	-0.13392471491768	0.0493344776270733	0.122673416053119	0.209664368254051	0.103083077785289	0.157490731609533	0.175023900188129	0.0789399750522936	0.15056480665214
-0.488926481917164	-0.336628298358071	-0.465093893797305	-0.275211030636905	-0.19212081488754	0.12408319956288	0.171738261396512	0.381101140862527	0.364012837906257	0.225272310644218	0.491772769224593
0.370586790615766	0.308716779846712	0.261887509876571	0.075552331175163	0.227617738001815	0.0716560603630785	-0.206132475899401	-0.3202795775521	-0.341634195087737	-0.21069193613367	-0.237279025206197
-0.476536132595224	0.178845761607465	0.11066648288908	-0.0598529082321693	-0.261711886289704	-0.107289658107375	0.0558115699912722	0.123034278509982	0.063655780442676	0.118105704309455	0.255271007474548
0.437532450098468	-0.577823231794096	-0.723379181204086	-0.171984082127293	-0.228928812655943	-0.184679795843489	0.264828237801468	0.254555968128926	0.251808276593379	0.236708676648226	0.441361494354443
-1.18090818496412	-0.50505013401715	-0.0513648426564226	0.116987001087243	0.502529615461317	0.553247909808798	0.0249269498115141	0.166419763723417	0.125528574178764	-0.00459174234282423	0.252275089909464
0.316489643910573	0.251632265285971	0.071184550203025	0.136348146627888	0.0427532397652359	0.0151915936929565	-0.164122931629797	-0.154288530693436	-0.00497252749920684	-0.174038787038407	-0.336176662624805
-2.86130130371566	0.284463415037978	0.790093133837832	0.462776555261126	0.418614854613638	-0.0137054101263949	0.145827190265324	0.223942202211202	0.124401987149508	0.206226794502746	0.218660580962692
0.659100188734299	0.262492170360465	0.271781339878364	0.145894064388502	0.227064029348087	-0.0997925690247753	-0.198154830360752	-0.281226436864139	-0.295329614530631	-0.228186707877046	-0.463641634052377
0.959131899575793	0.751857488227177	-0.214394298887224	-0.95281140045692	-0.514074687135383	-0.656306748378806	0.200177904131714	0.167458235544249	0.0231035271222021	0.137017141008557	0.0988409392486381
-1.2421114834372	-0.281077350787379	-0.0927311259706923	0.117442421870247	0.248010892316081	0.510827926660017	0.186576481829763	0.165332138958173	0.11605340831601	0.168013683616677	0.103663006628313
0.557550331216523	0.225685243980056	0.0668770313102361	-0.111883346208831	-0.218923161310953	-0.426046306412099	0.0665433774535482	-0.0410515410047382	-0.175919156730871	0.0187278177312105	0.0384397099759113
-0.950138060376371	-0.158501865076433	-0.0860921264373219	0.0797863536727685	-0.184892515876857	0.29978520425845	0.0781923657749243	0.212101483302804	0.27501322623443	0.184119363641453	0.250626570882149
