"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"	"V9"
0.0524404239205566	-0.266239862032143	-0.211355403535408	-0.132162466000044	0.34698197947562	-0.563049706095411	-0.333947843253606	0.407342324843991	0.172811448595863
0.273098919857611	-0.14453318264498	0.12769854918811	0.39394168692444	-0.19389209764324	0.547622985475139	-0.175137830052419	0.0962827752905028	0.187162148487156
-0.178178945632337	0.671404589895561	-0.262109085684555	-0.219516160017398	0.163515698106538	-0.527720708035245	1.8221083255802	0.515740642669572	0.258740314183135
0.0716672412475788	-0.11916934234962	-0.00489970696020963	-0.0903344634111677	0.143512800333578	0.0639122013926048	-0.431000457024003	-0.518500850672146	-0.213083921434461
0.0151582962874552	-0.116356793765582	0.170029947289812	0.196394759633969	0.00758476741994858	0.235126574991812	-0.611593716392741	-0.364461042598036	0.0940096929284909
0.168857617473174	0.11583265861338	0.876272709388315	-0.621258822607834	-0.0311908891311992	-0.0828339599000491	0.602334683709137	-0.093705873965815	-0.311809812179061
-0.311799476921853	0.523918394791234	-0.149501614468049	-0.164045320854829	0.433312938433427	-0.188016949491171	-0.479981137850847	-0.426708067196755	-0.16371955147192
0.184433820924266	-0.17656264501389	0.29742155972701	-0.189264787667239	-0.0894870441896473	0.0884564738410055	-0.0557978368035027	-0.04989652811765	0.0666158123528587
-1.20202255947192	1.39081161679156	0.440348291547798	0.819635526996913	0.0750747325438268	-0.156675679145561	0.515524736838852	-0.545849082695809	0.513253193977012
0.305027662354997	-0.769292395255865	0.24324909636647	0.491295154703758	-0.16595410371868	0.0390545318802467	-1.44756180770362	-0.108510614932565	0.101029495619415
-0.113781984497501	0.0606873913350689	-0.344717917544341	-0.0506785177595288	-0.269819350448933	-0.094624419240116	0.0985984403274247	0.174317589807617	0.179645918189932
0.162251547739217	0.423168472993891	0.00669183558828514	-0.24394975934376	-0.130114613297492	0.743967027706204	-0.258960944630325	-0.650201465446485	0.12495662431894
0.163292787937759	-0.381237250534713	-0.0526183330979092	0.129715877329369	0.227430285183147	-0.218992867619738	-1.35863447347258	-0.237418029116103	0.229336963392964
1.10049692622193	0.241531757371364	0.581715406604374	2.09138164352594	0.260907528943418	1.15666451993118	-0.369991457261318	0.313537794378912	-0.860953990420002
-0.939780245786713	0.931484142823052	0.139073557802036	0.329273077534285	0.333938762133863	0.204923424967041	0.982456795982998	0.106621231342879	0.356480369144998
