"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"	"V9"
-1.27793073573227	-0.0774241492185746	0.167354025831455	0.1623140409657	0.267344851744225	0.0133305177741507	-0.21174491497097	-1.30767996417567	0.512261040455956
2.32665257974586	-0.055306004982558	0.122728174732936	0.0241238835659968	0.381087277176594	0.0397447455791069	-1.14625008597953	3.18560021734811	0.946277278431017
0.269125330909992	0.0544461213665471	-0.0234071483167969	0.0529947621172003	0.257123556026188	-0.0391261522642985	0.0207036085000698	0.0605361427480818	0.501392109620509
1.29959398443939	-0.607641421895643	-0.212096759021468	-0.00941427457815261	-0.092693119089425	0.342708200667302	0.437243746408384	1.72864755267456	0.0165927183686954
-0.996800409073722	0.0486427076070965	0.227611609692347	0.272926447047673	-0.0644939194959766	0.0207197727048403	-0.360130366854914	-0.946458316555329	-0.0809124733290634
-2.29189251981128	-0.102432095456102	-0.301285544875492	-0.00656536861480139	-0.564899491016659	0.133557414761237	-0.865506645180355	-2.74421261575498	-0.992714250865863
-0.0241246840252679	0.550080308291856	-0.181933292078996	-0.162409609679613	-2.06133002565496	-0.174807483214591	-0.0329831536773755	-1.77551655508038	-1.01455823224969
0.870241885517369	0.252162129442058	-0.123020074073184	0.0496727738023449	-0.716067253436988	-0.138056851007154	0.164212194170574	0.892595924532105	-1.13929836998985
1.25860966773885	0.561864050681201	0.00813858666093246	0.0812793959161928	-0.935578506949003	-0.194919885971021	0.00366618462583276	1.19983400918323	-1.37842124506188
0.303720552321848	0.364801685774578	-0.0757848273934187	0.346869116493251	-0.528260820963206	-0.222602060020364	0.00272810392904058	0.275827130898446	-1.2739677735679
