"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"	"V9"
-0.0845003374483336	0.290274126804553	1.36546190720238	0.0410591293428438	1.94789826819685	0.982113606883476	-1.78628517334707	-0.99898226569084	-0.268295222117166
-0.665501020383185	-0.978803124627967	-0.603990149361371	1.24933553225081	0.161525810577769	2.87122444813919	-0.821170630215034	-1.8881456507744	-1.32138110878037
-0.421921206426203	0.255164362561564	-0.186136368738613	-0.597670157613767	-0.0551049430632072	-0.410347976383383	-0.563734203023795	-0.665162196876326	-0.4538362603951
-0.541234073316303	-1.13078215614018	0.373813577108433	-1.08116949357136	-0.080174476960564	-1.08525152061646	0.970009035387639	-1.26847737217148	-0.312501393749525
0.370291164054258	1.19495206311447	-0.910354692846952	-0.254553600624114	0.395602532351709	0.580455205015723	0.603368831794294	-0.217214218549257	-1.14579302477124
-0.244669828237496	-0.0338675007579173	0.382532301965059	-1.0198607283155	-0.0137054518609024	-1.26106273210695	-1.29471454916267	-1.13955191219474	-0.42226429275384
-0.848219145442265	0.534324434995556	-0.248383175134844	-0.757876861112328	0.461561716254174	-0.372370045968821	0.847506712184176	0.104867756832968	-0.711719276202175
0.850785890718827	-0.6284005622111	1.432056253922	0.56383119421379	2.18123301805862	0.765145494593468	1.72311008629021	0.781023573172965	-1.26952561059094
0.442375835285103	0.911437084420776	0.331966876198592	0.654555311480856	-0.310993851144318	0.0470339913334898	-1.31222650048779	-0.342950792695424	1.2119517913742
0.782666678164669	-0.0343905413218237	0.341556951470558	0.468012794513091	-1.20924752338856	1.00997493421352	2.07951796152497	0.612763453329472	-0.397170159101879
0.0647077773190165	-1.05663627513343	-0.471527237911594	0.351295354164442	0.940674294006154	-0.307080905616984	-0.487161701546173	-0.461589733361968	-0.430278761244554
