"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"	"V9"
0.745472319309396	-0.133027217974325	-0.328025911498694	1.02984931653558	-1.1073843352942	-0.132652162607606	-0.215348000574119	-0.51008695490256	-0.541486151765966
-0.00457175989279753	-0.0272446791103215	-0.127608696926039	-0.194638214747002	0.0377782367748107	0.0315134488027145	0.547400095885644	0.195285553081028	-0.0934111356924874
-1.21703301770624	0.793698842012885	-0.121543393698678	-0.052875457353853	0.395820888272901	-0.807106114423445	0.719955985627851	-0.353986933486757	0.39199429374003
0.236303993267987	-0.604334853052311	0.0247894583225973	0.0522674437501433	0.118367691920566	0.29946941737274	0.573639144101467	0.373622625119226	0.179407100243484
-0.567540770262851	0.00712367833780482	0.0272659144142746	-0.179489787220825	-0.218361005151098	-0.760071697034132	0.679376909211603	-0.0463266897098029	0.179354973919778
0.958021980913196	-0.268484715685325	0.30070194775883	0.198221207625956	-0.199829165325562	0.785422998207021	-0.0364550524100257	0.132304658089076	-0.42490925736865
-0.399347257651546	0.493301265899678	0.442962049012003	-0.556596750419573	-0.439364447985928	-0.918802309498959	1.10337429401402	0.0599182030201081	0.0484573359481998
0.330724856488559	-0.755635704353266	-0.0856294518364839	0.137861517229825	0.133273965875841	0.239585417739635	0.663644879473741	0.652699449106366	0.370300993393132
-1.91716397296765	0.981655819116662	0.0963653458118089	0.364043153795603	-0.378257040384163	-0.0826563019008289	2.00175985246294	-0.311351925742525	0.623650549458766
0.214446082096641	-0.199284434809343	0.227332037933866	0.0321590062562463	0.209515235801778	0.0527535785606815	-0.329707921327231	-0.0497662325978951	0.196310471987646
-0.562063376771398	0.153863516641325	-0.0484170596460951	-0.449899781135177	-0.18082732001005	-0.720032946893007	0.31880550129945	-0.274917290025375	0.119023751035847
-0.711976138630539	0.625919669417254	-0.282107554683755	0.130650700413098	0.147133793816603	-0.137661860549595	-0.26007918030179	-0.392742543425613	0.0787429555218792
0.622342104515974	0.0344571421313546	0.213290444604935	0.119363085682736	-0.109950174383978	0.550042309294383	-0.236074822447374	0.240029406082392	-0.35815090316281
0.501026770602832	0.358806858098	-0.321151225567511	-1.77585824034864	-0.751578494387518	0.850967804816281	-0.777405723146753	0.226603847876768	-0.0436979123928915
