"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"	"V9"	"V10"	"V11"
0.62534744074734	-0.362907414675438	1.05535529659853	0.342558757590968	0.268551890463002	0.00380573105679544	-0.109776318775549	-0.660058452250759	0.210047312317213	1.62667211765114	0.984742190905593
0.114956655888208	-0.0677256794192147	0.276052041011113	-0.146073457210818	0.090827101773637	-0.169638534102046	0.161177403302867	0.157388337686545	0.121339317497908	-0.0798025175458879	0.278692418519297
0.0431675501637223	0.147703059091646	-0.00477663179770748	0.1802553964397	0.122146818712973	-0.0930838550016578	-0.0989216114674551	-0.0605526501024919	0.00208583159395558	0.0123008053910987	-0.0807465169966763
1.01409506618538	-0.23597078962226	-2.60326853874218	-0.261246815882834	-1.13113727442119	1.49741092840115	1.83274204938639	-0.742295881284372	-1.3354184105246	0.131928482746039	-3.27859235525013
-0.344673544513357	0.30053468234921	-0.538282216835983	0.131620861917637	-0.239336540584855	-0.0840478362088833	-0.0545518811724747	0.294180811376785	-0.335697445935435	-0.799296097014842	-0.493058635714823
-0.0205525089891585	0.282585663884239	-0.945483009766542	-0.11323752366361	-0.26803850354493	0.166799361208941	-0.0951415801930327	0.0877935839939464	-0.439635319158276	-0.199921081231854	-0.551806044087143
0.203988875429797	-0.207889766109055	0.817651451743808	-0.123627992680004	0.0490646241282446	0.0869793875833085	-0.104449209662696	-0.359079841220723	0.500698343284451	0.307627411303868	0.37684692198414
-0.276937819517258	0.239886690796719	-0.603279221602334	0.137682069978246	-0.248144477868175	-0.167678770657551	0.142212296210282	0.0914897305187521	-0.193827828243972	-0.112213417232209	-0.0373712893401534
0.00487024710694599	0.225941821384184	0.0591517009076298	0.12068083961743	-0.0710758148380191	-0.0451630712797399	0.0940877723471373	0.0358923958341945	0.0887176597745303	-0.00743130471927536	-0.049920268757656
-0.285055071374019	0.296087636384237	-0.67327163768494	0.279915760203563	-0.196543946928288	-0.324378120844549	0.199172369596704	0.047602173145454	-0.478410234357152	-0.0888058253687121	-0.0232459979061106
