"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"	"V9"	"V10"	"V11"
-0.221965668176254	-0.141387436222318	-0.20543333916638	0.189937787364243	-0.0734070795304595	0.0203099271815436	-0.566016205129915	-0.799649370989288	-0.202493594130142	0.269591819734367	0.0298387813792306
0.217184184620144	-0.792824234239514	0.331379177898493	-0.425857598859022	1.01551027803737	0.0165017828204273	0.4368439534173	0.710908552684827	-0.424206271183963	0.0628848661544303	0.087556995345145
0.298084130276289	0.788258822396193	-0.0486990284662924	0.466004601939451	0.49740701548492	-0.171956932248132	0.212874391830015	-0.0544296808719832	0.123972110639738	-0.583864022816736	-0.147526389367884
0.220579607801305	-0.252186041589955	-0.0545030856361299	0.158340460675614	-0.0246908089282706	0.222997393221214	0.253212356132855	0.0740043684611125	0.2502941849624	-0.101426870733143	-0.0428154049268425
0.353405088519399	-0.121234592721845	0.335947363333795	-0.119377883012498	0.110144523390662	0.152671950349617	0.401960284687863	0.518088763969707	0.228611103100391	-0.235674906814073	0.0476398476872677
0.220205960615039	-0.0216357155139595	-0.00614906099587038	-0.445226945772739	-0.297068613940256	0.418160485312778	0.0839405942308281	0.000562100659688265	0.237953197816375	-0.0289665927934282	-0.0687506498846676
0.15472025232269	0.084443071116196	-0.00358263477586752	0.366145817077767	-1.84917105130032	-0.431771057011739	0.590713962694832	0.0305403959338626	-0.486378561375162	-0.628776782727793	0.0442023279390173
0.324641557558788	-0.172799203976297	0.104070784935752	-0.111861272402969	-0.0882976645349838	0.146453807555541	0.338396669765517	0.0633894350095233	0.432400981514883	-0.0104865312877037	0.0388906682083026
0.13065058655906	0.469165619657121	0.342732508256581	0.205872485452586	-0.0451544489437632	0.0967889567163931	0.575779262854681	0.760407155943596	0.480989621584601	-0.115648571171062	0.10841129236391
-0.0766660787798924	-0.0358551695017552	-0.0108641906615674	0.0238632037796388	-0.00614859667024602	-0.143575354251944	0.0157991867752015	-0.222783427826241	-0.220793831379388	0.0619141371534577	-0.160244282342245
